id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45969601,Comfortable and modern one-bedroom apartment,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39116,2.17114,Entire home/apt,158,1,1,2021-08-15,1,40,91,1,HUTB-003559
45969674,One Bedroom Apartment with balcony,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39116,2.17114,Entire home/apt,158,1,23,2021-05-16,2.88,40,97,23,HUTB-004905
45969756,"One-bedroom apartment, bright and comfortable",5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39116,2.17114,Entire home/apt,158,1,9,2021-07-05,1.08,40,107,9,HUTB-007595
45969832,Spacious and modern one-bedroom apartment,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39116,2.17114,Entire home/apt,158,1,7,2021-09-01,2.73,40,95,7,HUTB-005145
45969941,1 bedroom apartment close to Las Ramblas,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.38586,2.1668,Entire home/apt,160,1,10,2021-08-25,1.72,40,108,10,HUTB-002680
45970041,Central 1-bedroom apartment,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.38586,2.1668,Entire home/apt,176,1,4,2021-08-06,4,40,112,4,HUTB-002678
45970115,Bright one-bedroom apartment,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.38586,2.1668,Entire home/apt,160,1,4,2021-08-14,0.44,40,93,4,HUTB-002677
45970180,One bedroom centric apartment on the 1st floor,5614931,Fisa Rentals,Ciutat Vella,el Raval,41.38563,2.16793,Entire home/apt,160,1,4,2021-07-17,1.01,40,108,4,HUTB-002676
45970313,Bright apartment for 2 people with balcony,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,121,1,3,2021-08-28,3,40,90,3,HUTB-000096
45970460,One bedroom apartment for 4 people with balcony,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,1,8,2021-08-20,3.20,40,112,8,HUTB-000097
45970548,One-bedroom apartment with sofa bed and balcony,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,1,3,2021-08-20,1.80,40,110,3,HUTB-000100
45970689,Quiet one-bedroom apartment and sofa bed,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,1,1,2021-07-21,0.57,40,84,1,HUTB-000092
45970795,1 bedroom apartment for 4 on the 4th floor,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,1,7,2021-09-05,4.47,40,93,7,HUTB-000094
45970841,One-bedroom superior apartment with sofa bed,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,1,5,2021-07-01,2.54,40,112,5,HUTB-000098
45970949,1 bedroom apartment with sofa bed for 4 people,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,2,6,2021-07-24,2.22,40,104,6,HUTB-000101
45971013,One-bedroom apartment for 4,5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,131,2,9,2021-08-09,2.25,40,112,9,HUTB-000091
45972131,Habitación en Poblenou Exterior.,371755909,Mariajosefa,Sant Martí,el Poblenou,41.40453,2.19754,Private room,18,32,0,,,1,254,0,
45972580,Stunning Loft Apartment with Private Garden & Pool,9708256,Christopher,Sant Martí,el Poblenou,41.40286,2.20052,Entire home/apt,125,32,1,2021-08-09,0.88,1,184,1,
45972878,Apartamento reformado tranquilo,368693423,Xavier,Gràcia,la Salut,41.41074,2.15706,Entire home/apt,60,31,0,,,1,365,0,
45973552,BCN Plaza Cataluña Penthouse,7053689,Alain & Lana,Ciutat Vella,el Raval,41.38577,2.16597,Entire home/apt,377,1,4,2021-05-28,4,22,301,4,HUTB-010149
45982556,"intimate flat ""El Born"" enjoy your daily life",6907539,Jud,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38695,2.18087,Entire home/apt,40,32,0,,,10,338,0,
45986311,Central 2 bedroom apartment in Urgell,265147782,Sleep,Eixample,l'Antiga Esquerra de l'Eixample,41.38488,2.15659,Entire home/apt,46,30,1,2021-02-26,0.15,51,0,1,
45990615,Apartamento Chic para 5 en centro de BCN,173993443,Pilar,Eixample,l'Antiga Esquerra de l'Eixample,41.38304,2.15924,Entire home/apt,65,31,1,2021-08-02,0.73,15,315,1,
45991623,"A Small single room, in the center of Barcelona",152083789,Shota,Eixample,Sant Antoni,41.38164,2.15832,Private room,15,30,1,2021-08-18,1,6,348,1,
45997271,Big room in Barcelona center,372863369,Samuel,Eixample,la Nova Esquerra de l'Eixample,41.3825,2.14995,Shared room,49,1,0,,,1,365,0,Exempt
46000406,Apartamentos a 2 minutos del parque Guell 2o 1a,12787316,Javier,Horta-Guinardó,el Carmel,41.41979,2.15837,Entire home/apt,23,31,1,2021-07-04,0.43,1,0,1,
46001681,Exquisite & Modern Paradise w/ Private Terrace | City Center,356720969,Alma,Eixample,l'Antiga Esquerra de l'Eixample,41.39036,2.15941,Entire home/apt,119,3,7,2021-08-11,7,28,51,7,HUTB-001342
46004375,"1 bedroom apartment with balcony, on the 4th floor",5614931,Fisa Rentals,Les Corts,les Corts,41.38521,2.14063,Entire home/apt,121,1,2,2021-08-09,0.23,40,93,2,HUTB-000102
46004433,Loft en Sarriá para 1/2 personas,173993443,Pilar,Sarrià-Sant Gervasi,les Tres Torres,41.39431,2.13047,Entire home/apt,45,32,1,2021-08-09,0.88,15,264,1,
46004789,Grey Vintage Paral.lel Barcelona Centro,372637490,Jordi,Eixample,Sant Antoni,41.37551,2.16028,Entire home/apt,140,3,0,,,2,338,0,HUTB-011404
46006222,Attic Studio near Sagrada Familia,47171261,"Lina, Paola, Ana & Ezequiel",Eixample,la Dreta de l'Eixample,41.39817,2.17186,Entire home/apt,128,32,0,,,58,357,0,
46006635,Attic Studio with Patio near Sagrada Familia,47171261,"Lina, Paola, Ana & Ezequiel",Eixample,la Dreta de l'Eixample,41.39794,2.17386,Entire home/apt,128,32,1,2021-01-13,0.12,58,302,1,
46007634,"Piso tranquilo cerca de la playa, Barceloneta",224618386,EnjoyBcn,Ciutat Vella,la Barceloneta,41.38198,2.18889,Entire home/apt,70,32,0,,,23,236,0,
46015131,Apartamento planta alta con balcón,224777598,Apartamentos Sata,Sant Martí,el Parc i la Llacuna del Poblenou,41.39348,2.1911,Entire home/apt,50,32,0,,,6,151,0,
46016659,Central 2 bedroom apartment in Bailén,265147782,Sleep,Eixample,la Dreta de l'Eixample,41.39692,2.17238,Entire home/apt,59,30,0,,,51,0,0,
46017397,Corsega 31,370992036,Kamel,Eixample,l'Antiga Esquerra de l'Eixample,41.39209,2.15101,Entire home/apt,48,30,2,2021-05-01,0.23,14,0,2,
46018830,Fantástica habitación en Poblenou Barcelona,222026426,Guillem,Sant Martí,el Poblenou,41.40466,2.20032,Private room,157,1,0,,,3,249,0,Exempt
46021218,Studio para una persona/pareja responsable,5444844,Valeria,Horta-Guinardó,Can Baró,41.41397,2.16178,Entire home/apt,650,30,0,,,1,90,0,
46029331,Bright new apt in Barceloneta,13734123,Davide,Ciutat Vella,la Barceloneta,41.38126,2.19038,Entire home/apt,40,31,0,,,1,140,0,
46051597,a 2 double rooms Apartment in the city center,152083789,Shota,Eixample,la Dreta de l'Eixample,41.39281,2.17237,Entire home/apt,73,32,1,2020-12-18,0.11,6,313,1,Exempt
46052188,A Double room with private bathroom in the center,152083789,Shota,Eixample,la Dreta de l'Eixample,41.3947,2.17192,Private room,39,30,0,,,6,363,0,
46053116,"Apartment with one bedroom in Barcelona, with WiFi - 3 km from the beach",373025867,"Loic, Estelle And Co",Eixample,la Dreta de l'Eixample,41.39327,2.16625,Entire home/apt,273,1,0,,,1,365,0,HUTB-003710
46060193,Brand new fully renovated 2 bedroom apartment,4217311,Frédéric,Sant Martí,el Camp de l'Arpa del Clot,41.41459,2.17994,Entire home/apt,100,60,1,2021-05-27,0.28,12,0,1,
46060665,piso prueba  2,30145631,Miquel,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40173,2.14747,Entire home/apt,900,1,0,,,1,180,0,Exempt
46062356,2 bedroom and 2 bathrooms apartment with balcony,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.3912,2.17104,Entire home/apt,257,1,6,2021-07-27,1.07,40,98,6,HUTB-004904
46062358,One-bedroom apartment with street views,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39061,2.17216,Entire home/apt,158,1,6,2021-08-27,0.79,40,97,6,HUTB-005146
46062362,One-bedroom apartment with sofabed,5614931,Fisa Rentals,Les Corts,les Corts,41.38458,2.13986,Entire home/apt,131,1,7,2021-07-27,1.08,40,112,7,HUTB-000103
46062364,Bright one bedroom apartment in the city center,5614931,Fisa Rentals,Ciutat Vella,el Raval,41.38536,2.16602,Entire home/apt,160,1,5,2021-08-15,0.66,40,98,5,HUTB-002679
46062367,One-bedroom apartment on Gran Via,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39118,2.17124,Entire home/apt,158,1,8,2021-08-22,0.87,40,109,8,HUTB-004908
46062473,2 bedroom 2 bathroom apartment in Barcelona center,5614931,Fisa Rentals,Eixample,la Dreta de l'Eixample,41.39044,2.16993,Entire home/apt,257,1,4,2021-05-23,1.14,40,82,4,HUTB-004902
46062597,One-bedroom apartment for 2 adults in Les Corts,5614931,Fisa Rentals,Les Corts,les Corts,41.38537,2.14054,Entire home/apt,121,1,12,2021-08-18,1.22,40,99,12,HUTB-000093
46062625,"Apartment for 2 adults with balcony, near Camp Nou",5614931,Fisa Rentals,Les Corts,les Corts,41.38643,2.14168,Entire home/apt,121,1,6,2021-08-20,0.65,40,88,6,HUTB-000099
46068721,BOHEMIAN CHARMING BIG APARTMENT WITH PATIO - GOTIC,373392710,Karine,Ciutat Vella,el Barri Gòtic,41.37913,2.1779,Entire home/apt,120,30,1,2021-07-07,0.45,1,14,1,
46079657,Modern Spacious 3BR flat&2 bathroom in Eixample,265193861,Joaquim,Sants-Montjuïc,Sants,41.37382,2.13679,Entire home/apt,150,2,1,2021-03-21,0.17,115,365,1,HUTB-004312
46086792,Ramblas de Luxe,367991668,BCNTown Group,Ciutat Vella,el Barri Gòtic,41.38231,2.17523,Entire home/apt,42,32,0,,,2,0,0,
46094948,Studio in the Gotic Neighborhood,362312215,Xavier,Ciutat Vella,el Barri Gòtic,41.38066,2.17438,Entire home/apt,126,4,0,,,8,228,0,HUTB-000160
46095905,Nice!!! 4 bedroom apt in suite gothic quarter,362312215,Xavier,Ciutat Vella,el Barri Gòtic,41.38604,2.17388,Entire home/apt,229,4,2,2021-08-19,0.30,8,259,2,HUTB-013104
46096557,Apartamento a 3 minutos del parc Guell,113020313,Javier,Horta-Guinardó,el Carmel,41.41782,2.1574,Entire home/apt,90,31,1,2021-02-02,0.14,16,0,1,
46102840,Wonderfully comfortable  Sant Antoni Apartment,3193594,Jan,Eixample,Sant Antoni,41.37651,2.16384,Entire home/apt,130,21,1,2021-04-24,0.21,8,345,1,HUTB-004437
46104540,Artistic loft-style flat in the heart of Gràcia,248279861,Michael,Gràcia,la Vila de Gràcia,41.40244,2.15407,Entire home/apt,146,4,0,,,1,293,0,HUTB-007121
46112449,BED IN 6 FEMALE DORM ENSUITE SantJordi Rock Palace,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,32,1,0,,,15,345,0,AJ000593
46112987,BED IN 8 BED FEMALE DORM,308683001,Sant Jordi Hostels,Eixample,l'Antiga Esquerra de l'Eixample,41.39039,2.16089,Shared room,26,1,0,,,15,361,0,AJ000593
46116991,Pl. Cataluña -  Las Ramblas - descuentos 2021!,3358918,Catherine,Ciutat Vella,el Raval,41.38557,2.16584,Entire home/apt,89,3,1,2021-08-17,1,3,0,1,HUTB-007831
46117347,450€ with supplies! Private Room&Bathroom for girl,6907539,Jud,Eixample,la Dreta de l'Eixample,41.40179,2.17017,Private room,16,32,0,,,10,274,0,
46118535,Chic Apartment in Centre of Barcelona,346367515,Stay Ukio,Eixample,la Sagrada Família,41.40171,2.17241,Entire home/apt,77,31,1,2021-04-21,0.21,52,65,1,
46119173,Bright Apartment with view of Sagrada Familia,346367515,Stay Ukio,Eixample,la Sagrada Família,41.40045,2.17409,Entire home/apt,79,31,1,2021-04-04,0.19,52,254,1,
46131030,Room in cozy apartment close to the beach,205239191,Angelo,Sant Martí,el Poblenou,41.40642,2.20241,Private room,16,60,0,,,1,194,0,
46131550,Cosy studio  located in heart of Born,265193861,Joaquim,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38336,2.18195,Entire home/apt,95,2,3,2021-08-23,0.36,115,344,3,HUTB003029
46168056,H4_ Bonita habitación doble en Sants- Montjuic,374036561,Marcela,Sants-Montjuïc,Sants,41.37707,2.14123,Private room,22,32,0,,,4,41,0,
46168635,H2_ Bonita habitación exterior en Sants Montjuic,374036561,Marcela,Sants-Montjuïc,Hostafrancs,41.37717,2.1424,Private room,18,32,0,,,4,222,0,
46168869,H3_ Bonita habitación exterior en Sants Montjuic,374036561,Marcela,Sants-Montjuïc,Hostafrancs,41.37574,2.14249,Private room,20,32,0,,,4,222,0,
46169028,H1_ Bonita habitación interior en Sants Montjuic,374036561,Marcela,Sants-Montjuïc,Hostafrancs,41.37513,2.1418,Private room,18,32,0,,,4,212,0,
46173680,Acogedor apartamento 2 Hab.  (Hospital Sant Pau),21483975,Apartments Toni Space Barcelona,Horta-Guinardó,el Baix Guinardó,41.40859,2.16951,Entire home/apt,45,32,0,,,14,262,0,
46184881,Bright & cosy bedroom in the center of BCN,10250833,Estelle,Ciutat Vella,el Barri Gòtic,41.37825,2.17729,Private room,20,5,0,,,1,0,0,Exempt
46185078,Rainbow Paradise,239550764,Jaye Anne,Ciutat Vella,el Raval,41.3801,2.16973,Entire home/apt,61,32,0,,,33,168,0,
46185081,Holiday Wonderland,239550764,Jaye Anne,Eixample,la Dreta de l'Eixample,41.38901,2.17155,Entire home/apt,120,32,0,,,33,142,0,
46186119,Aparthotel Aramunt - Apartamento Superior,374130786,Barcelona Apartment,Eixample,l'Antiga Esquerra de l'Eixample,41.38664,2.16032,Entire home/apt,999,2,0,,,2,0,0,HB-004446
46187324,Aparthotel Aramunt - Apartamento Executive,374130786,Barcelona Apartment,Eixample,l'Antiga Esquerra de l'Eixample,41.38764,2.15815,Entire home/apt,999,2,0,,,2,0,0,HB-004446
46189562,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37926,2.1463,Entire home/apt,61,30,0,,,51,12,0,
46190298,Estudio con A/C cerca del metro Vall D'hebron T1,187494825,Gerard,Horta-Guinardó,el Carmel,41.42544,2.15759,Entire home/apt,30,30,1,2020-12-14,0.11,9,345,1,Exempt
46191061,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37928,2.14602,Entire home/apt,58,30,0,,,51,0,0,
46191083,Modernidad y lujo en Eixamble de Barcelona,59317222,Midtown,Eixample,la Dreta de l'Eixample,41.3922,2.17331,Entire home/apt,209,1,0,,,7,68,0,ATB-000086
46191555,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38055,2.14578,Entire home/apt,54,30,0,,,51,0,0,
46191911,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37892,2.14589,Entire home/apt,69,30,0,,,51,23,0,
46192169,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.3789,2.14635,Entire home/apt,54,30,1,2021-02-09,0.14,51,0,1,
46192596,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38073,2.14805,Entire home/apt,54,30,0,,,51,0,0,
46193174,3 bedroom 2 bathrooms apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38083,2.1477,Entire home/apt,62,30,1,2021-06-26,0.39,19,1,1,HUTB-007254
46193930,Amplio apartamento en el centro de Barcelona,59317222,Midtown,Eixample,la Dreta de l'Eixample,41.39237,2.17358,Entire home/apt,238,1,10,2021-07-26,1.26,7,189,10,ATB-000086
46196389,Studio in the Gothic,323624328,Vidoo,Ciutat Vella,el Barri Gòtic,41.3795,2.17567,Entire home/apt,111,30,1,2021-07-03,0.42,1,288,1,
46209113,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38094,2.14741,Entire home/apt,54,30,0,,,51,0,0,
46209439,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37916,2.14732,Entire home/apt,70,30,1,2021-05-14,0.25,51,0,1,
46209474,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.14759,Entire home/apt,54,30,0,,,51,0,0,
46209832,Spacious 3-bedroom apartment in Barcelona - 1º2ª,3945134,Eva Flora,Sant Andreu,el Congrés i els Indians,41.42272,2.1814,Entire home/apt,35,31,3,2021-07-31,0.71,3,223,3,
46210232,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37889,2.14719,Entire home/apt,54,30,0,,,51,0,0,
46211187,AB Sants Studio 207 - Ref. GI3050,4459553,Eva&Jack,Sants-Montjuïc,Sants - Badal,41.3746,2.12374,Entire home/apt,240,15,0,,,177,0,0,HUTB-005412
46211726,Family Flat II - alquiler semanal & mensual,267600211,BBarcelona,Sant Martí,el Camp de l'Arpa del Clot,41.4074,2.18216,Entire home/apt,169,3,0,,,38,290,0,HUTB-004305
46214176,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38027,2.14785,Private room,65,30,0,,,51,106,0,
46214504,Loft con encanto en el centro - Sant Antoni,267600211,BBarcelona,Ciutat Vella,el Raval,41.37668,2.16849,Entire home/apt,36,120,0,,,38,362,0,
46214742,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38094,2.14765,Entire home/apt,68,30,0,,,51,0,0,
46214977,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37922,2.14606,Entire home/apt,54,30,1,2021-04-26,0.22,51,0,1,
46214984,HUTB-000570 · HUTB-000570 · HUTB-000570 · HUTB-000570 · Suites Center Apartamento 2 habitaciones con vistas,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39908,2.15933,Entire home/apt,231,1,0,,,15,343,0,HUTB-000570
46215694,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.14732,Entire home/apt,68,30,0,,,51,0,0,
46216009,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37931,2.14746,Entire home/apt,54,30,0,,,51,0,0,
46219140,Espectacular casa a 20 min del centro,374258012,Montserrat,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41661,2.09498,Entire home/apt,83,30,5,2021-08-31,0.56,1,0,5,
46219303,Apartment w/ Private Terrace in front of the Beach,346367515,Stay Ukio,Ciutat Vella,el Barri Gòtic,41.38166,2.18059,Entire home/apt,121,31,1,2021-01-20,0.13,52,311,1,
46228547,Playa a minuto y zona centro,40533353,Marina,Ciutat Vella,la Barceloneta,41.380430494669355,2.1894064943435896,Private room,28,1,1,2021-09-05,1,1,175,1,Exempt
46228967,"Cozy,central 3 rooms home apartment,monthly rental",360120188,Gabriel,Eixample,l'Antiga Esquerra de l'Eixample,41.38395,2.15704,Entire home/apt,45,90,0,,,3,346,0,
46229231,Incredible 2 bedroom 1 bathroom apartment in Fira,265147782,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38102,2.14798,Entire home/apt,54,30,1,2021-05-15,0.25,51,0,1,
46229903,HUTB-000569 · HUTB-000569 · HUTB-000569 · HUTB-000569 · Suites Center Apartamento 1 habitación,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39747,2.15745,Entire home/apt,171,1,0,,,15,337,0,HUTB-000569
46230233,HUTB-000578 · HUTB-000578 · HUTB-000578 · HUTB-000578 · Suites Center Apartamento 1 habitación,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39863,2.15949,Entire home/apt,171,1,0,,,15,337,0,HUTB-000578
46230238,HUTB-000581 · HUTB-000581 · HUTB-000581 · HUTB-000581 · Suites Center Apartamento 1 habitación,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39912,2.15882,Entire home/apt,171,1,0,,,15,336,0,HUTB-000581
46230308,HUTB-000575 · HUTB-000575 · HUTB-000575 · HUTB-000575 · Suites Center Apartamento 1 habitación,367613585,Suites Center,Gràcia,la Vila de Gràcia,41.39846,2.15747,Entire home/apt,171,1,0,,,15,337,0,HUTB-000575
46233495,Passeig I Stylish 1 Bedroom over Paseo de Gracia,100152046,Oasis Collections,Gràcia,la Vila de Gràcia,41.397987,2.158282,Entire home/apt,116,30,0,,,16,87,0,Exempt
46233502,Passeig II Stylish 1 Bedroom  in Paseo de Gracia,100152046,Oasis Collections,Gràcia,la Vila de Gràcia,41.397987,2.158282,Entire home/apt,116,30,0,,,16,115,0,Exempt
46233506,El Passatge | Bright 3 Bedroom  with Terrace,100152046,Oasis Collections,Les Corts,la Maternitat i Sant Ramon,41.376247,2.117695,Entire home/apt,143,31,0,,,16,116,0,
46234597,3 Bedroom 1 Bathroom apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37896,2.14686,Entire home/apt,51,30,0,,,19,0,0,HUTB-007254
46235956,3 bedroom 2 bathrooms apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38037,2.14859,Entire home/apt,63,30,1,2021-06-13,0.33,19,1,1,
46236316,3 bedroom 2 bathroom apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38065,2.14741,Entire home/apt,63,30,1,2021-05-22,0.27,19,0,1,
46236486,Alohause | Outstanding Studio 4 pax | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3859,2.18078,Entire home/apt,40,30,2,2021-02-02,0.78,36,306,2,
46236617,3 Bedroom 1 Bathroom apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37855,2.14838,Entire home/apt,51,30,0,,,19,0,0,
46236874,3 bedroom 2 bathroom apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.38032,2.14907,Entire home/apt,69,30,0,,,19,111,0,
46236935,Alohause | Stylish & Great Studio | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38618,2.18107,Entire home/apt,44,30,1,2021-06-05,0.31,36,246,1,Exempt
46237176,3 bedroom 2 bathroom apartment in Joan Miró Parc,265343614,Sleep,Eixample,la Nova Esquerra de l'Eixample,41.37924,2.14905,Entire home/apt,60,30,1,2021-04-30,0.22,19,0,1,
46237510,Alohause | Gorgeous & Modern Studio | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38539,2.1793,Entire home/apt,40,30,0,,,36,330,0,Exempt
46238072,Alohause | Luxury & Fancy Studio 4pax | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38539,2.18068,Entire home/apt,37,30,1,2021-04-05,0.19,36,104,1,
46238285,Alohause | Cozy & Delighted Studio | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38724,2.17886,Entire home/apt,37,30,0,,,36,262,0,
46239421,Alohause | Bright Penthouse Studio | in El Born,204662752,Tania & Gonzalo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38575,2.18091,Entire home/apt,40,30,0,,,36,316,0,
